location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,betabab_1260d,monthly,vw_cap,-1,595,266,1950-10-31,0.016246343892591
usa,betabab_1260d,monthly,vw_cap,-1,590,264,1950-11-30,-0.0293120174787899
usa,betabab_1260d,monthly,vw_cap,-1,594,272,1950-12-31,-0.0655775722269849
usa,betabab_1260d,monthly,vw_cap,-1,592,276,1951-01-31,-0.0573807849795198
usa,betabab_1260d,monthly,vw_cap,-1,594,277,1951-02-28,0.0231581640891374
usa,betabab_1260d,monthly,vw_cap,-1,594,280,1951-03-31,0.0229764733583209
usa,betabab_1260d,monthly,vw_cap,-1,596,283,1951-04-30,-0.0450785597535415
usa,betabab_1260d,monthly,vw_cap,-1,592,281,1951-05-31,0.0357851139292361
usa,betabab_1260d,monthly,vw_cap,-1,597,279,1951-06-30,0.0473354808322589
usa,betabab_1260d,monthly,vw_cap,-1,598,281,1951-07-31,-0.0527297638541983
usa,betabab_1260d,monthly,vw_cap,-1,594,276,1951-08-31,-0.0218145245007922
usa,betabab_1260d,monthly,vw_cap,-1,591,279,1951-09-30,-0.0189006635174219
usa,betabab_1260d,monthly,vw_cap,-1,595,285,1951-10-31,0.0186870599826496
usa,betabab_1260d,monthly,vw_cap,-1,593,286,1951-11-30,-0.00768415680921337
usa,betabab_1260d,monthly,vw_cap,-1,593,287,1951-12-31,-0.000147313704477538
usa,betabab_1260d,monthly,vw_cap,-1,596,290,1952-01-31,-0.00372413822987903
usa,betabab_1260d,monthly,vw_cap,-1,594,291,1952-02-29,0.0160781286369671
usa,betabab_1260d,monthly,vw_cap,-1,605,299,1952-03-31,-0.037352966924865
usa,betabab_1260d,monthly,vw_cap,-1,598,297,1952-04-30,0.0444862388012895
usa,betabab_1260d,monthly,vw_cap,-1,601,298,1952-05-31,-0.0072906100100933
usa,betabab_1260d,monthly,vw_cap,-1,599,299,1952-06-30,-0.03626145546817
usa,betabab_1260d,monthly,vw_cap,-1,603,298,1952-07-31,0.00653857492628289
usa,betabab_1260d,monthly,vw_cap,-1,612,306,1952-08-31,0.0272481670285083
usa,betabab_1260d,monthly,vw_cap,-1,606,301,1952-09-30,0.0265357612649387
usa,betabab_1260d,monthly,vw_cap,-1,609,301,1952-10-31,-0.000791993470406446
usa,betabab_1260d,monthly,vw_cap,-1,604,300,1952-11-30,-0.0130455526861156
usa,betabab_1260d,monthly,vw_cap,-1,611,305,1952-12-31,-0.0244507219904522
usa,betabab_1260d,monthly,vw_cap,-1,609,304,1953-01-31,0.0185551352232112
usa,betabab_1260d,monthly,vw_cap,-1,611,302,1953-02-28,0.00414488663562902
usa,betabab_1260d,monthly,vw_cap,-1,605,295,1953-03-31,0.00893284757992445
usa,betabab_1260d,monthly,vw_cap,-1,610,295,1953-04-30,0.00888682055685009
usa,betabab_1260d,monthly,vw_cap,-1,610,299,1953-05-31,-0.00396422830630186
usa,betabab_1260d,monthly,vw_cap,-1,610,300,1953-06-30,0.0104733679646938
usa,betabab_1260d,monthly,vw_cap,-1,612,304,1953-07-31,0.0123788082346038
usa,betabab_1260d,monthly,vw_cap,-1,611,302,1953-08-31,0.0736095456844598
usa,betabab_1260d,monthly,vw_cap,-1,615,301,1953-09-30,0.0103167489050112
usa,betabab_1260d,monthly,vw_cap,-1,607,294,1953-10-31,-0.0274378616323537
usa,betabab_1260d,monthly,vw_cap,-1,614,298,1953-11-30,0.000172199621385798
usa,betabab_1260d,monthly,vw_cap,-1,615,297,1953-12-31,0.0315311146650684
usa,betabab_1260d,monthly,vw_cap,-1,620,298,1954-01-31,-0.0512284760252232
usa,betabab_1260d,monthly,vw_cap,-1,623,301,1954-02-28,-0.00708909556904002
usa,betabab_1260d,monthly,vw_cap,-1,622,306,1954-03-31,-0.0232440540100312
usa,betabab_1260d,monthly,vw_cap,-1,623,305,1954-04-30,-0.00389495245868557
usa,betabab_1260d,monthly,vw_cap,-1,625,305,1954-05-31,-0.0258663465016991
usa,betabab_1260d,monthly,vw_cap,-1,631,303,1954-06-30,0.0127646987101877
